season,yr,mnth,holiday,weekday,workingday,weathersit,temp,hum,windspeed,casual,registered,cnt,days_since_01_01_2011
4,0,12,0,4,1,2,11.857499999999998,0.634167,0.268042,181,3528,3709,348
4,0,12,0,5,1,2,9.625,0.500417,0.260575,178,3399,3577,349
4,0,12,0,6,0,2,4.141651,0.560833,0.243167,275,2464,2739,350
4,0,12,0,0,0,1,3.201651,0.58625,0.169779,220,2211,2431,351
4,0,12,0,1,1,1,5.003349,0.6375,0.172896,260,3143,3403,352
4,0,12,0,2,1,2,10.134151,0.595417,0.0615708,216,3534,3750,353
1,0,12,0,3,1,2,12.131651000000002,0.858333,0.2214,107,2553,2660,354
1,0,12,0,4,1,2,11.896651000000002,0.7575,0.047275,227,2841,3068,355
1,0,12,0,5,1,1,9.546651,0.68625,0.274246,163,2046,2209,356
1,0,12,0,6,0,1,6.217499999999999,0.5425,0.190304,155,856,1011,357
1,0,12,0,0,0,1,4.914801000000001,0.681304,0.155091,303,451,754,358
1,0,12,1,1,0,1,7.121732999999999,0.506957,0.239465,430,887,1317,359
1,0,12,0,2,1,2,7.275,0.7625,0.18845,103,1059,1162,360
1,0,12,0,3,1,1,6.05911,0.503913,0.293961,255,2047,2302,361
1,0,12,0,4,1,1,3.6716510000000007,0.574167,0.119412,254,2169,2423,362
1,0,12,0,5,1,1,6.648349000000001,0.636667,0.134337,491,2508,2999,363
1,0,12,0,6,0,1,11.27,0.615833,0.220154,665,1820,2485,364
1,1,1,0,0,0,1,9.39,0.6925,0.192167,686,1608,2294,365
1,1,1,1,1,0,1,4.833020999999999,0.381304,0.329665,244,1707,1951,366
1,1,1,0,2,1,1,-0.9500000000000002,0.44125,0.365671,89,2147,2236,367
1,1,1,0,3,1,2,-2.9475,0.414583,0.1847,95,2273,2368,368
1,1,1,0,4,1,1,4.494150999999999,0.524167,0.129987,140,3132,3272,369
1,1,1,0,5,1,1,7.705848999999999,0.542083,0.167908,307,3791,4098,370
1,1,1,0,6,0,1,10.486650999999998,0.531667,0.174758,1070,3451,4521,371
1,1,1,0,0,0,1,7.862500000000001,0.465,0.191542,599,2826,3425,372
1,1,1,0,1,1,2,2.5358490000000007,0.701667,0.0989,106,2270,2376,373
1,1,1,0,2,1,1,6.508712000000001,0.646522,0.187552,173,3425,3598,374
1,1,1,0,3,1,2,4.885849,0.8475,0.131221,92,2085,2177,375
1,1,1,0,4,1,2,9.9775,0.802917,0.180967,269,3828,4097,376
1,1,1,0,5,1,1,4.885849,0.5075,0.378108,174,3040,3214,377
1,1,1,0,6,0,1,0.4599999999999991,0.4575,0.187183,333,2160,2493,378
1,1,1,0,0,0,1,-0.1666509999999998,0.419167,0.251258,284,2027,2311,379
1,1,1,1,1,0,1,0.9299999999999996,0.5225,0.231358,217,2081,2298,380
1,1,1,0,2,1,2,9.533021000000002,0.716087,0.34913,127,2808,2935,381
1,1,1,0,3,1,1,6.2566510000000015,0.443333,0.415429,109,3267,3376,382
1,1,1,0,4,1,1,0.9299999999999996,0.4975,0.220158,130,3162,3292,383
1,1,1,0,5,1,2,2.2225,0.45,0.20275,115,3048,3163,384
1,1,1,0,6,0,2,0.1466509999999985,0.83125,0.222642,67,1234,1301,385
1,1,1,0,0,0,2,-0.3624999999999998,0.79625,0.199638,196,1781,1977,386
1,1,1,0,1,1,2,2.2616510000000005,0.91125,0.110708,145,2287,2432,387
1,1,1,0,2,1,1,8.0975,0.835833,0.123767,439,3900,4339,388
1,1,1,0,3,1,1,5.825849,0.64375,0.161071,467,3803,4270,389
1,1,1,0,4,1,2,8.058349,0.769583,0.0733958,244,3831,4075,390
1,1,1,0,5,1,2,11.974999999999998,0.74125,0.342667,269,3187,3456,391
1,1,1,0,6,0,1,6.844150999999998,0.543333,0.210829,775,3248,4023,392
1,1,1,0,0,0,1,5.277499999999998,0.31125,0.24005,558,2685,3243,393
1,1,1,0,1,1,1,4.650848999999999,0.400833,0.215792,126,3498,3624,394
1,1,1,0,2,1,1,10.330000000000002,0.416667,0.261817,324,4185,4509,395
1,1,2,0,3,1,1,14.050849,0.507917,0.189067,304,4275,4579,396
1,1,2,0,4,1,2,10.760849,0.672917,0.187187,190,3571,3761,397
1,1,2,0,5,1,1,6.726650999999999,0.526667,0.178496,310,3841,4151,398
1,1,2,0,6,0,2,4.415849,0.779583,0.121896,384,2448,2832,399
1,1,2,0,0,0,2,4.494150999999999,0.687917,0.175996,318,2629,2947,400
1,1,2,0,1,1,1,5.282622999999999,0.622174,0.1538,206,3578,3784,401
1,1,2,0,2,1,1,8.645849000000002,0.49625,0.147379,199,4176,4375,402
1,1,2,0,3,1,2,4.063348999999999,0.722917,0.133721,109,2693,2802,403
1,1,2,0,4,1,1,4.455,0.562083,0.194037,163,3667,3830,404
1,1,2,0,5,1,2,5.1991510000000005,0.54,0.116929,227,3604,3831,405
1,1,2,0,6,0,3,2.5358490000000007,0.73125,0.289796,192,1977,2169,406
1,1,2,0,0,0,1,-2.0075000000000003,0.464583,0.409212,73,1456,1529,407
1,1,2,0,1,1,1,2.4575,0.41125,0.167283,94,3328,3422,408
1,1,2,0,2,1,2,7.000848999999999,0.50875,0.141179,135,3787,3922,409
1,1,2,0,3,1,1,8.371651,0.53125,0.1816,141,4028,4169,410
1,1,2,0,4,1,2,6.883348999999999,0.752917,0.091425,74,2931,3005,411
1,1,2,0,5,1,1,8.136651,0.634583,0.205846,349,3805,4154,412
1,1,2,0,6,0,1,8.293349,0.534583,0.190929,1435,2883,4318,413
1,1,2,0,0,0,2,5.160000000000002,0.515833,0.253112,618,2071,2689,414
1,1,2,1,1,0,1,5.160000000000002,0.507826,0.229083,502,2627,3129,415
1,1,2,0,2,1,1,5.5278220000000005,0.594348,0.205717,163,3614,3777,416
1,1,2,0,3,1,1,10.604150999999998,0.567917,0.234471,394,4379,4773,417
1,1,2,0,4,1,1,13.345849,0.554583,0.190913,516,4546,5062,418
1,1,2,0,5,1,2,11.1525,0.7375,0.237567,246,3241,3487,419
1,1,2,0,6,0,1,5.669151000000001,0.395833,0.421642,317,2415,2732,420
1,1,2,0,0,0,1,5.120849,0.41,0.205229,515,2874,3389,421
1,1,2,0,1,1,1,9.233349,0.490833,0.268033,253,4069,4322,422
1,1,2,0,2,1,1,8.880849000000001,0.395833,0.193417,229,4134,4363,423
1,1,2,0,3,1,2,8.184356000000001,0.804783,0.179117,65,1769,1834,424
1,1,3,0,4,1,1,14.834151000000002,0.615417,0.226987,325,4665,4990,425
1,1,3,0,5,1,2,8.606651,0.657083,0.144904,246,2948,3194,426
1,1,3,0,6,0,2,11.465849,0.62125,0.161079,956,3110,4066,427
1,1,3,0,0,0,1,7.314150999999999,0.403333,0.334571,710,2713,3423,428
1,1,3,0,1,1,1,3.4366509999999995,0.50625,0.228858,203,3130,3333,429
1,1,3,0,2,1,1,4.141651,0.456667,0.200875,221,3735,3956,430
1,1,3,0,3,1,1,10.995849,0.513333,0.345779,432,4484,4916,431
1,1,3,0,4,1,1,16.792499999999997,0.5675,0.441563,486,4896,5382,432
1,1,3,0,5,1,2,11.309151,0.407083,0.4148,447,4122,4569,433
1,1,3,0,6,0,1,5.512499999999999,0.350417,0.22575,968,3150,4118,434
1,1,3,0,0,0,1,9.001732999999998,0.476957,0.222587,1658,3253,4911,435
1,1,3,0,1,1,1,13.933349,0.489167,0.207713,838,4460,5298,436
1,1,3,0,2,1,1,18.555,0.6175,0.23695,762,5085,5847,437
1,1,3,0,3,1,1,18.9075,0.507083,0.115062,997,5315,6312,438
1,1,3,0,4,1,1,18.2025,0.579583,0.149883,1005,5187,6192,439
1,1,3,0,5,1,2,12.484151,0.842083,0.113192,548,3830,4378,440
1,1,3,0,6,0,2,16.165849,0.755833,0.110704,3155,4681,7836,441
1,1,3,0,0,0,2,14.2075,0.81,0.126883,2207,3685,5892,442
1,1,3,0,1,1,1,17.615000000000002,0.72875,0.162317,982,5171,6153,443
1,1,3,0,2,1,1,18.359151,0.807917,0.121271,1051,5042,6093,444
2,1,3,0,3,1,2,16.988349,0.82125,0.0895583,1122,5108,6230,445
2,1,3,0,4,1,1,18.045849,0.83125,0.117562,1334,5537,6871,446
2,1,3,0,5,1,2,20.278349,0.694167,0.1163,2469,5893,8362,447
2,1,3,0,6,0,2,15.617499999999996,0.885417,0.192783,1033,2339,3372,448
2,1,3,0,0,0,2,12.5625,0.880833,0.220775,1532,3464,4996,449
2,1,3,0,1,1,1,12.954151,0.477917,0.386821,795,4763,5558,450
2,1,3,0,2,1,1,7.196650999999999,0.29,0.187192,531,4571,5102,451
2,1,3,0,3,1,1,14.755849,0.48125,0.291671,674,5024,5698,452
2,1,3,0,4,1,1,15.225849,0.439167,0.31965,834,5299,6133,453
2,1,3,0,5,1,2,9.39,0.580833,0.138067,796,4663,5459,454
2,1,3,0,6,0,2,11.935849,0.738333,0.250617,2301,3934,6235,455
2,1,4,0,0,0,2,12.014151000000002,0.67625,0.172267,2347,3694,6041,456
2,1,4,0,1,1,1,12.393911,0.504348,0.312139,1208,4728,5936,457
2,1,4,0,2,1,1,13.933349,0.396667,0.100133,1348,5424,6772,458
2,1,4,0,3,1,1,17.458349000000002,0.469583,0.180975,1058,5378,6436,459
2,1,4,0,4,1,1,12.445,0.374167,0.219529,1192,5265,6457,460
2,1,4,0,5,1,1,10.956651,0.377083,0.300388,1807,4653,6460,461
2,1,4,0,6,0,1,12.5625,0.254167,0.274871,3252,3605,6857,462
2,1,4,0,0,0,1,15.5,0.275833,0.232596,2230,2939,5169,463
2,1,4,0,1,1,1,14.990849,0.3175,0.358196,905,4680,5585,464
2,1,4,0,2,1,1,12.993348999999998,0.435,0.249375,819,5099,5918,465
2,1,4,0,3,1,1,8.388712000000002,0.469565,0.295274,482,4380,4862,466
2,1,4,0,4,1,1,10.6825,0.46625,0.290429,663,4746,5409,467
2,1,4,0,5,1,1,12.7975,0.408333,0.155471,1252,5146,6398,468
2,1,4,0,6,0,1,15.265,0.502917,0.190917,2795,4665,7460,469
2,1,4,0,0,0,1,20.513349,0.507917,0.225129,2846,4286,7132,470
2,1,4,1,1,0,1,23.215849,0.561667,0.284829,1198,5172,6370,471
2,1,4,0,2,1,1,20.591651,0.390417,0.273629,989,5702,6691,472
2,1,4,0,3,1,2,13.776651,0.569167,0.167912,347,4020,4367,473
2,1,4,0,4,1,1,15.421651,0.6125,0.0659292,846,5719,6565,474
2,1,4,0,5,1,1,16.753349,0.694583,0.149871,1340,5950,7290,475
2,1,4,0,6,0,1,18.79,0.682917,0.283587,2541,4083,6624,476
2,1,4,0,0,0,3,10.643349,0.835417,0.344546,120,907,1027,477
2,1,4,0,1,1,2,7.118348999999999,0.766667,0.303496,195,3019,3214,478
2,1,4,0,2,1,1,11.426651,0.454167,0.249383,518,5115,5633,479
2,1,4,0,3,1,1,14.403349,0.427917,0.118792,655,5541,6196,480
2,1,4,0,4,1,2,15.421651,0.756667,0.176625,475,4551,5026,481
2,1,4,0,5,1,1,13.5025,0.400833,0.347633,1014,5219,6233,482
2,1,4,0,6,0,2,9.703349,0.489583,0.129975,1120,3100,4220,483
2,1,4,0,0,0,1,13.541650999999998,0.587083,0.116908,2229,4075,6304,484
2,1,4,0,1,1,2,13.815849,0.57,0.171638,665,4907,5572,485
2,1,5,0,2,1,2,20.826651,0.659583,0.156096,653,5087,5740,486
2,1,5,0,3,1,1,18.515849,0.797083,0.138058,667,5502,6169,487
2,1,5,0,4,1,2,18.320000000000004,0.768333,0.133696,764,5657,6421,488
2,1,5,0,5,1,1,21.4925,0.735417,0.162938,1069,5227,6296,489
2,1,5,0,6,0,2,21.218349,0.756667,0.152992,2496,4387,6883,490
2,1,5,0,0,0,2,18.4375,0.74,0.149879,2135,4224,6359,491
2,1,5,0,1,1,2,17.2625,0.664167,0.230721,1008,5265,6273,492
2,1,5,0,2,1,2,19.338349,0.685833,0.296029,738,4990,5728,493
2,1,5,0,3,1,2,19.025,0.744167,0.216412,620,4097,4717,494
2,1,5,0,4,1,1,15.774151,0.552083,0.314063,1026,5546,6572,495
2,1,5,0,5,1,1,17.066650999999997,0.360417,0.236937,1319,5711,7030,496
2,1,5,0,6,0,1,18.515849,0.480417,0.123133,2622,4807,7429,497
2,1,5,0,0,0,1,20.7875,0.57625,0.225117,2172,3946,6118,498
2,1,5,0,1,1,2,18.946651,0.789583,0.212692,342,2501,2843,499
2,1,5,0,2,1,2,20.748349,0.794583,0.147392,625,4490,5115,500
2,1,5,0,3,1,1,21.923349,0.697917,0.122512,991,6433,7424,501
2,1,5,0,4,1,1,19.886651,0.52,0.229475,1242,6142,7384,502
2,1,5,0,5,1,1,18.515849,0.523333,0.136817,1521,6118,7639,503
2,1,5,0,6,0,1,20.2,0.45625,0.083975,3410,4884,8294,504
2,1,5,0,0,0,1,21.179151,0.530417,0.254367,2704,4425,7129,505
2,1,5,0,1,1,2,20.121651,0.81125,0.233204,630,3729,4359,506
2,1,5,0,2,1,2,20.905,0.765833,0.118167,819,5254,6073,507
2,1,5,0,3,1,2,21.218349,0.774583,0.102,766,4494,5260,508
2,1,5,0,4,1,1,22.785,0.716667,0.172896,1059,5711,6770,509
2,1,5,0,5,1,1,23.96,0.747083,0.14055,1417,5317,6734,510
2,1,5,0,6,0,1,24.5475,0.7325,0.198992,2855,3681,6536,511
2,1,5,0,0,0,1,24.43,0.697083,0.215171,3283,3308,6591,512
2,1,5,1,1,0,1,25.487500000000004,0.67625,0.196521,2557,3486,6043,513
2,1,5,0,2,1,1,25.957500000000003,0.684583,0.2954,880,4863,5743,514
2,1,5,0,3,1,2,22.863349,0.67,0.134329,745,6110,6855,515
2,1,5,0,4,1,1,23.96,0.492917,0.195279,1100,6238,7338,516
2,1,6,0,5,1,2,22.745849000000003,0.755417,0.237563,533,3594,4127,517
2,1,6,0,6,0,1,19.416651,0.549167,0.186562,2795,5325,8120,518
2,1,6,0,0,0,1,20.317500000000003,0.493333,0.184087,2494,5147,7641,519
2,1,6,0,1,1,1,20.082500000000003,0.487083,0.284833,1071,5927,6998,520
2,1,6,0,2,1,2,17.419151,0.613333,0.209575,968,6033,7001,521
2,1,6,0,3,1,1,18.045849,0.61125,0.077125,1027,6028,7055,522
2,1,6,0,4,1,1,20.317500000000003,0.567083,0.15735,1038,6456,7494,523
2,1,6,0,5,1,1,22.510849000000004,0.467917,0.175383,1488,6248,7736,524
2,1,6,0,6,0,1,25.409151,0.437083,0.144287,2708,4790,7498,525
2,1,6,0,0,0,1,26.153349,0.538333,0.133721,2224,4374,6598,526
2,1,6,0,1,1,2,25.879151,0.587917,0.207713,1017,5647,6664,527
2,1,6,0,2,1,2,22.706651,0.833333,0.214546,477,4495,4972,528
2,1,6,0,3,1,1,22.824151,0.582083,0.343279,1173,6248,7421,529
2,1,6,0,4,1,1,22.471651,0.569583,0.253733,1180,6183,7363,530
2,1,6,0,5,1,1,22.040849,0.589583,0.176617,1563,6102,7665,531
2,1,6,0,6,0,1,21.688349,0.504167,0.166667,2963,4739,7702,532
2,1,6,0,0,0,1,19.8475,0.59875,0.144904,2634,4344,6978,533
2,1,6,0,1,1,2,18.711651,0.777917,0.174746,653,4446,5099,534
2,1,6,0,2,1,1,24.351651,0.69,0.148017,968,5857,6825,535
2,1,6,0,3,1,1,28.7775,0.592083,0.113812,872,5339,6211,536
3,1,6,0,4,1,1,29.874151,0.567917,0.118787,778,5127,5905,537
3,1,6,0,5,1,1,28.5425,0.57375,0.182842,964,4859,5823,538
3,1,6,0,6,0,1,26.388349,0.534583,0.179721,2657,4801,7458,539
3,1,6,0,0,0,1,26.936651,0.479167,0.145525,2551,4340,6891,540
3,1,6,0,1,1,1,25.644151,0.504167,0.300383,1139,5640,6779,541
3,1,6,0,2,1,1,21.649151,0.373333,0.347642,1077,6365,7442,542
3,1,6,0,3,1,1,24.7825,0.36,0.271775,1077,6258,7335,543
3,1,6,0,4,1,1,27.210849000000003,0.4225,0.17165,921,5958,6879,544
3,1,6,0,5,1,1,31.205849,0.48875,0.165417,829,4634,5463,545
3,1,6,0,6,0,1,27.955,0.60125,0.161071,1455,4232,5687,546
3,1,7,0,0,0,1,30.344151000000004,0.51875,0.168529,1421,4110,5531,547
3,1,7,0,1,1,1,28.738349,0.447083,0.195267,904,5323,6227,548
3,1,7,0,2,1,1,28.699151,0.492083,0.126237,1052,5608,6660,549
3,1,7,1,3,0,1,29.090849,0.53875,0.13495,2562,4841,7403,550
3,1,7,0,4,1,1,30.8925,0.457917,0.194029,1405,4836,6241,551
3,1,7,0,5,1,1,30.931651,0.450833,0.146142,1366,4841,6207,552
3,1,7,0,6,0,1,32.498349,0.492083,0.163554,1448,3392,4840,553
3,1,7,0,0,0,1,30.6575,0.57375,0.125629,1203,3469,4672,554
3,1,7,0,1,1,2,25.409151,0.683333,0.180975,998,5571,6569,555
3,1,7,0,2,1,2,25.879151,0.6675,0.151737,954,5336,6290,556
3,1,7,0,3,1,1,25.683349,0.633333,0.151733,975,6289,7264,557
3,1,7,0,4,1,1,25.644151,0.529583,0.146775,1032,6414,7446,558
3,1,7,0,5,1,2,26.388349,0.485833,0.08085,1511,5988,7499,559
3,1,7,0,6,0,2,25.056651,0.699167,0.143679,2355,4614,6969,560
3,1,7,0,0,0,1,27.054151,0.717917,0.166667,1920,4111,6031,561
3,1,7,0,1,1,1,27.876651000000003,0.645,0.164187,1088,5742,6830,562
3,1,7,0,2,1,1,30.461651,0.505833,0.114429,921,5865,6786,563
3,1,7,0,3,1,1,29.286651,0.577083,0.137442,799,4914,5713,564
3,1,7,0,4,1,1,28.19,0.600417,0.165429,888,5703,6591,565
3,1,7,0,5,1,2,23.294151,0.844167,0.208967,747,5123,5870,566
3,1,7,0,6,0,3,20.004151,0.865417,0.2133,1264,3195,4459,567
3,1,7,0,0,0,2,23.3725,0.7625,0.0939208,2544,4866,7410,568
3,1,7,0,1,1,1,26.858349,0.694167,0.138683,1135,5831,6966,569
3,1,7,0,2,1,1,27.289151,0.655,0.211454,1140,6452,7592,570
3,1,7,0,3,1,1,26.035849,0.45,0.1648,1383,6790,8173,571
3,1,7,0,4,1,1,28.503349,0.596667,0.284813,1036,5825,6861,572
3,1,7,0,5,1,1,28.738349,0.594583,0.152992,1259,5645,6904,573
3,1,7,0,6,0,1,27.524151,0.613333,0.15735,2234,4451,6685,574
3,1,7,0,0,0,1,25.918349,0.62375,0.170396,2153,4444,6597,575
3,1,7,0,1,1,1,26.349151,0.66875,0.153617,1040,6065,7105,576
3,1,7,0,2,1,1,25.526651,0.704167,0.165425,968,6248,7216,577
3,1,8,0,3,1,1,25.722500000000004,0.6775,0.141179,1074,6506,7580,578
3,1,8,0,4,1,1,27.3675,0.659583,0.129354,983,6278,7261,579
3,1,8,0,5,1,2,27.994151,0.6425,0.215792,1328,5847,7175,580
3,1,8,0,6,0,1,29.286651,0.613333,0.257458,2345,4479,6824,581
3,1,8,0,0,0,1,28.150849,0.6525,0.290421,1707,3757,5464,582
3,1,8,0,1,1,2,27.3675,0.654167,0.129354,1233,5780,7013,583
3,1,8,0,2,1,2,26.584151,0.70375,0.116908,1278,5995,7273,584
3,1,8,0,3,1,2,27.25,0.672917,0.1107,1263,6271,7534,585
3,1,8,0,4,1,1,27.524151,0.620417,0.1561,1196,6090,7286,586
3,1,8,0,5,1,2,25.644151,0.715833,0.238813,1065,4721,5786,587
3,1,8,0,6,0,2,24.5475,0.732917,0.206479,2247,4052,6299,588
3,1,8,0,0,0,1,24.939151000000003,0.530417,0.122512,2182,4362,6544,589
3,1,8,0,1,1,1,25.879151,0.545417,0.136212,1207,5676,6883,590
3,1,8,0,2,1,1,26.153349,0.686667,0.169158,1128,5656,6784,591
3,1,8,0,3,1,1,25.213349,0.619583,0.169771,1198,6149,7347,592
3,1,8,0,4,1,1,25.800849,0.519167,0.141796,1338,6267,7605,593
3,1,8,0,5,1,1,25.996651,0.570833,0.231354,1483,5665,7148,594
3,1,8,0,6,0,1,23.881651,0.603333,0.177867,2827,5038,7865,595
3,1,8,0,0,0,2,21.884151,0.711667,0.08645,1208,3341,4549,596
3,1,8,0,1,1,2,21.884151,0.734167,0.129979,1026,5504,6530,597
3,1,8,0,2,1,1,22.510849000000004,0.67375,0.0727708,1081,5925,7006,598
3,1,8,0,3,1,1,23.3725,0.677083,0.0702833,1094,6281,7375,599
3,1,8,0,4,1,1,24.704151000000003,0.635833,0.0845958,1363,6402,7765,600
3,1,8,0,5,1,2,25.0175,0.615,0.0721458,1325,6257,7582,601
3,1,8,0,6,0,2,23.098349,0.712917,0.244408,1829,4224,6053,602
3,1,8,0,0,0,2,22.706651,0.845833,0.228858,1483,3772,5255,603
3,1,8,0,1,1,1,25.056651,0.730417,0.128733,989,5928,6917,604
3,1,8,0,2,1,1,26.231651,0.62,0.190925,935,6105,7040,605
3,1,8,0,3,1,1,24.195,0.552083,0.112562,1177,6520,7697,606
3,1,8,0,4,1,1,25.213349,0.590417,0.0771167,1172,6541,7713,607
3,1,8,0,5,1,1,27.915849,0.5875,0.168533,1433,5917,7350,608
3,1,9,0,6,0,2,27.406651000000004,0.638333,0.113187,2352,3788,6140,609
3,1,9,0,0,0,2,24.743349,0.815,0.0640708,2613,3197,5810,610
3,1,9,1,1,0,1,25.2525,0.790833,0.151121,1965,4069,6034,611
3,1,9,0,2,1,1,26.114151,0.755,0.236321,867,5997,6864,612
3,1,9,0,3,1,1,26.623349,0.74125,0.187808,832,6280,7112,613
3,1,9,0,4,1,2,24.743349,0.810417,0.142421,611,5592,6203,614
3,1,9,0,5,1,1,25.056651,0.73625,0.171646,1045,6459,7504,615
3,1,9,0,6,0,2,22.980849,0.799167,0.281104,1557,4419,5976,616
3,1,9,0,0,0,1,20.67,0.5475,0.224496,2570,5657,8227,617
3,1,9,0,1,1,1,19.416651,0.50375,0.258713,1118,6407,7525,618
3,1,9,0,2,1,1,19.1425,0.52,0.0920542,1070,6697,7767,619
3,1,9,0,3,1,1,20.160849,0.577083,0.131846,1050,6820,7870,620
3,1,9,0,4,1,1,20.7875,0.637083,0.0827208,1054,6750,7804,621
3,1,9,0,5,1,1,21.766651000000003,0.6725,0.103863,1379,6630,8009,622
3,1,9,0,6,0,1,20.591651,0.501667,0.247521,3160,5554,8714,623
3,1,9,0,0,0,1,19.26,0.57,0.0901833,2166,5167,7333,624
3,1,9,0,1,1,2,19.299151,0.734583,0.151742,1022,5847,6869,625
3,1,9,0,2,1,2,21.296651,0.8725,0.357587,371,3702,4073,626
3,1,9,0,3,1,1,17.9675,0.536667,0.215175,788,6803,7591,627
3,1,9,0,4,1,1,17.693349,0.618333,0.118167,939,6781,7720,628
3,1,9,0,5,1,1,20.160849,0.66875,0.154229,1250,6917,8167,629
3,1,9,0,6,0,1,22.55,0.646667,0.283583,2512,5883,8395,630
4,1,9,0,0,0,1,16.870849000000003,0.467083,0.223258,2454,5453,7907,631
4,1,9,0,1,1,1,16.165849,0.492917,0.142404,1001,6435,7436,632
4,1,9,0,2,1,1,17.85,0.57,0.236321,845,6693,7538,633
4,1,9,0,3,1,1,21.845,0.630833,0.2444,787,6946,7733,634
4,1,9,0,4,1,2,22.55,0.690833,0.134342,751,6642,7393,635
4,1,9,0,5,1,2,21.100849,0.69,0.164179,1045,6370,7415,636
4,1,9,0,6,0,1,17.4975,0.542917,0.227604,2589,5966,8555,637
4,1,9,0,0,0,1,16.753349,0.583333,0.134958,2015,4874,6889,638
4,1,10,0,1,1,2,16.479150999999998,0.649167,0.0908042,763,6015,6778,639
4,1,10,0,2,1,3,19.769151,0.871667,0.104475,315,4324,4639,640
4,1,10,0,3,1,2,22.9025,0.79375,0.0665458,728,6844,7572,641
4,1,10,0,4,1,2,22.9025,0.722917,0.117546,891,6437,7328,642
4,1,10,0,5,1,1,20.905,0.6275,0.10635,1516,6640,8156,643
4,1,10,0,6,0,1,18.045849,0.664167,0.268025,3031,4934,7965,644
4,1,10,0,0,0,2,11.544151,0.708333,0.141162,781,2729,3510,645
4,1,10,1,1,0,2,10.016651,0.709583,0.189679,874,4604,5478,646
4,1,10,0,2,1,2,12.993348999999998,0.761667,0.1903,601,5791,6392,647
4,1,10,0,3,1,1,16.165849,0.630833,0.187821,780,6911,7691,648
4,1,10,0,4,1,1,12.445,0.463333,0.181596,834,6736,7570,649
4,1,10,0,5,1,1,12.5625,0.539167,0.235092,1060,6222,7282,650
4,1,10,0,6,0,1,10.486650999999998,0.494583,0.146142,2252,4857,7109,651
4,1,10,0,0,0,1,16.518349,0.640417,0.278612,2080,4559,6639,652
4,1,10,0,1,1,2,18.398349,0.7075,0.296037,760,5115,5875,653
4,1,10,0,2,1,1,14.011651,0.558333,0.182221,922,6612,7534,654
4,1,10,0,3,1,1,13.424150999999998,0.692917,0.101371,979,6482,7461,655
4,1,10,0,4,1,2,16.557499999999997,0.728333,0.236937,1008,6501,7509,656
4,1,10,0,5,1,2,18.476651,0.815,0.134954,753,4671,5424,657
4,1,10,0,6,0,1,14.755849,0.572917,0.117537,2806,5284,8090,658
4,1,10,0,0,0,1,13.815849,0.51,0.166054,2132,4692,6824,659
4,1,10,0,1,1,1,14.912499999999998,0.568333,0.0814833,830,6228,7058,660
4,1,10,0,2,1,1,17.575848999999998,0.641667,0.0945458,841,6625,7466,661
4,1,10,0,3,1,1,19.6125,0.63625,0.0727792,795,6898,7693,662
4,1,10,0,4,1,2,17.85,0.800417,0.124375,875,6484,7359,663
4,1,10,0,5,1,2,17.654151,0.807083,0.132467,1182,6262,7444,664
4,1,10,0,6,0,2,16.91,0.72,0.235692,2643,5209,7852,665
4,1,10,0,0,0,2,14.4425,0.694583,0.398008,998,3461,4459,666
4,1,10,0,1,1,3,12.68,0.88,0.3582,2,20,22,667
4,1,10,0,2,1,2,6.954554000000002,0.825455,0.213009,87,1009,1096,668
4,1,10,0,3,1,2,8.802499999999998,0.666667,0.166667,419,5147,5566,669
4,1,11,0,4,1,2,9.194151000000002,0.581667,0.157346,466,5520,5986,670
4,1,11,0,5,1,1,8.684999999999999,0.522083,0.266175,618,5229,5847,671
4,1,11,0,6,0,2,8.136651,0.49125,0.270529,1029,4109,5138,672
4,1,11,0,0,0,1,7.314150999999999,0.532917,0.179108,1201,3906,5107,673
4,1,11,0,1,1,1,7.000848999999999,0.494167,0.236325,378,4881,5259,674
4,1,11,0,2,1,1,5.1991510000000005,0.567083,0.173513,466,5220,5686,675
4,1,11,0,3,1,2,5.904151000000001,0.5475,0.304108,326,4709,5035,676
4,1,11,0,4,1,1,8.552177999999998,0.333478,0.347835,340,4975,5315,677
4,1,11,0,5,1,1,8.998349000000001,0.540833,0.214558,709,5283,5992,678
4,1,11,0,6,0,1,10.290848999999998,0.645417,0.0578458,2090,4446,6536,679
4,1,11,0,0,0,1,11.779151,0.659167,0.1275,2290,4562,6852,680
4,1,11,1,1,0,1,14.794999999999998,0.741667,0.173517,1097,5172,6269,681
4,1,11,0,2,1,2,8.136651,0.662917,0.342046,327,3767,4094,682
4,1,11,0,3,1,1,5.590849,0.552083,0.199625,373,5122,5495,683
4,1,11,0,4,1,2,7.118348999999999,0.620417,0.152987,320,5125,5445,684
4,1,11,0,5,1,1,8.215,0.524583,0.171025,484,5214,5698,685
4,1,11,0,6,0,1,7.275,0.545417,0.179729,1313,4316,5629,686
4,1,11,0,0,0,1,8.0975,0.692917,0.227612,922,3747,4669,687
4,1,11,0,1,1,2,9.899151,0.623333,0.235067,449,5050,5499,688
4,1,11,0,2,1,2,9.585849,0.685,0.082725,534,5100,5634,689
4,1,11,0,3,1,1,8.606651,0.61375,0.103246,615,4531,5146,690
4,1,11,1,4,0,1,7.98,0.580417,0.0528708,955,1470,2425,691
4,1,11,0,5,1,1,9.311651,0.56875,0.148021,1603,2307,3910,692
4,1,11,0,6,0,1,5.081650999999999,0.404583,0.376871,532,1745,2277,693
